ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,tf_idfs_get,tf_idfs_like,tf_idfs_sum,tf_idfs_summary,tf_idfs_overall,tf_idfs_summarize,tf_idfs_dont,tf_idfs_say,tf_idfs_im,tf_idfs_look,tf_idfs_said,tf_idfs_know,tf_idfs_think,tf_idfs_summarise,tf_idfs_end,tf_idfs_conclude,tf_idfs_told,tf_idfs_conclusion,tf_idfs_finale,label
26,6,7,87,19,61,15,25,5,4,9,12,30,0.053107789142407553,64.91,7.9,4.792710706150341,20.16,1.0357024669647217,1.002241666118304,0.9196407198905945,0.9710491792015408,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701425001453319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,18,16,82,6,53,21,16,4,7,4,4,32,0.02132486388384755,59.13,10.1,4.721485411140583,25.470588235294116,1.0531303882598877,1.060164633919211,0.8856663107872009,0.9758708141744137,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
26,10,19,106,14,55,43,22,1,13,14,16,25,0.04465037910699242,61.36,9.2,4.850806451612903,26.09090909090909,1.0067919492721558,1.0231947968987858,0.91396564245224,0.9720535725355148,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,20,20,157,10,106,45,38,2,14,14,24,45,0.030806647750304013,53.1,10.3,4.928571428571429,21.763157894736842,1.0348666906356812,1.035672277212143,0.9075415730476379,0.9726258930952653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908673886137246,0.055048188256318034,0.0,0.0,0.055048188256318034,0.0,0.11009637651263607,0.0,0.0,0
6,6,8,65,9,36,14,16,2,4,2,12,21,0.046831955922865015,63.09,8.6,4.84640522875817,21.25,1.035692811012268,1.0135278031229973,0.9048532843589783,0.9747476657231648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615239476408232,0.0,0.0,0.0,0.0,0.0,0.27472112789737807,0.0,0.0,0
35,13,16,138,15,81,30,31,4,10,19,25,45,0.03866721513780337,52.8,10.5,4.9207119741100325,23.129032258064516,1.0388991832733154,1.019123838061378,0.9226000308990479,0.9696589499711991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17888543819998318,0.0,0.0,0.9838699100999074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,9,5,51,10,75,23,23,1,3,6,7,24,0.039030955585464336,75.81,5.8,4.507692307692308,17.296296296296298,1.0212714672088623,1.0058999238190827,0.9116035103797913,0.9689846199292403,0.0,0.08164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797958971132713,0.0,0.08164965809277261,0.0,0.0,0.0,0.16329931618554522,0.0,0.0,0
85,50,47,188,13,128,89,47,10,25,20,33,47,0.03417412530512612,51.99,10.8,4.819128787878788,24.58490566037736,1.0525811910629272,1.1210240125656128,0.9242016673088074,0.9725788666142358,0.04938647983247948,0.09877295966495896,0.0,0.0,0.0,0.0,0.0,0.09877295966495896,0.0,0.0,0.9877295966495896,0.0,0.04938647983247948,0.0,0.0,0.0,0.0,0.0,0.0,0
37,7,15,94,9,60,24,23,2,16,9,9,39,0.0343980343980344,69.92,8.0,4.653465346534653,24.82608695652174,1.0448590517044067,1.0239139607078152,0.9096654057502747,0.9718483421537611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407717061715384,0.0,0.0,0.9630868246861536,0.0,0.0,0.0,0.0,0.0,0.1203858530857692,0.0,0.0,0
54,27,36,166,33,111,51,48,11,8,24,11,38,0.03826429980276134,62.27,8.9,4.749419953596288,20.875,1.0299994945526123,1.0106075483819712,0.9049559235572815,0.9598873284730044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30499714066520933,0.0,0.0,0.7624928516630234,0.30499714066520933,0.0,0.0,0.15249857033260467,0.0,0.457495710997814,0.0,0.0,0
80,25,24,163,15,118,68,46,15,19,24,24,55,0.05705474171164225,61.16,9.3,4.7942307692307695,25.291666666666668,1.0014735460281372,1.003088587208798,0.910460352897644,0.9742659032344818,0.0,0.11624763874381928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23249527748763857,0.9299811099505543,0.0,0.11624763874381928,0.0,0.0,0.0,0.23249527748763857,0.0,0.0,0
51,30,27,145,11,125,51,45,3,13,11,17,42,0.031196581196581197,60.35,9.6,4.7158712541620424,22.717391304347824,1.0412266254425049,1.009613072872162,0.9201424717903137,0.9665832833239907,0.09805806756909202,0.09805806756909202,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0,0.0,0.7844645405527362,0.0,0.29417420270727607,0.0,0.0,0.0,0.4902903378454601,0.0,0.0,0
18,6,16,88,11,56,21,19,3,8,10,2,22,0.03213200173686496,59.43,10.0,4.756345177664975,23.210526315789473,1.001871109008789,1.0306762080443532,0.9129617810249329,0.9750739534695944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386750490563073,0.0,0.0,0.9707253433941511,0.0,0.0,0.0,0.0,0.0,0.1386750490563073,0.1386750490563073,0.0,0
37,7,12,115,0,38,16,14,6,5,13,11,13,0.025651808242220353,6.95,17.7,6.485623003194888,25.357142857142858,1.0319020748138428,1.2315630316734314,0.9006694555282593,0.9878698954215417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,4,8,64,4,26,5,10,0,2,12,5,8,0.018241042345276872,23.66,15.4,5.882352941176471,23.6,1.0010572671890259,1.1803593754768371,0.8864390850067139,0.9834901889165243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,3,9,113,3,49,17,16,7,6,6,12,17,0.013345195729537367,26.4,14.4,5.949685534591195,20.22222222222222,1.0015835762023926,1.0217086209191217,0.8950093984603882,0.962561260251438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
72,8,20,143,2,50,35,19,20,4,5,16,25,0.011768901569186876,15.91,16.4,6.421545667447306,24.571428571428573,1.0134458541870117,1.014674233065711,0.9139166474342346,0.9751865232692045,0.0,0.3779644730092272,0.0,0.0,0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.0,0.3779644730092272,0.0,1
33,5,11,112,3,52,11,15,7,3,8,11,8,0.015371477369769428,8.67,17.1,6.387820512820513,23.866666666666667,1.0040184259414673,1.022157573699951,0.9008108377456665,0.9830025477068765,0.0,0.0,0.0,0.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,1
34,3,9,88,10,29,12,15,1,8,12,12,8,0.02148664343786295,36.89,12.4,5.419847328244275,20.266666666666666,1.0008755922317505,1.0451298157374065,0.8935327529907227,0.978976139000484,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
42,2,16,128,12,30,17,14,17,3,7,11,6,0.013297872340425532,15.91,16.4,5.955974842767295,27.214285714285715,1.0096473693847656,1.0539501564843314,0.8994972109794617,0.9823185572257409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
42,7,23,120,7,62,23,17,5,3,10,15,10,0.015810276679841896,17.74,15.7,6.2,25.647058823529413,1.0097894668579102,1.0973719779182882,0.9080814123153687,0.979468323290348,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
24,3,6,72,3,32,5,10,12,4,3,8,10,0.040882543802725504,24.68,15.1,5.751111111111111,26.0,1.0307066440582275,1.0149028301239014,0.92027348279953,0.9803779655032687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
39,0,21,83,8,26,6,11,11,1,7,10,7,0.015046296296296295,16.12,16.3,5.903225806451613,23.333333333333332,1.0428037643432617,1.01924267411232,0.9033836126327515,0.9619285897775129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,7,18,130,0,40,15,14,0,5,8,10,23,0.012006861063464836,22.34,16.0,6.021341463414634,25.571428571428573,1.0018541812896729,1.0042590584073747,0.8677334785461426,0.9860734068430387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,9,13,91,0,31,18,12,3,2,10,11,9,0.015632401705352912,-1.93,19.1,6.660516605166052,25.833333333333332,1.0020596981048584,1.001154104868571,0.9004520177841187,0.9842992316592823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37,10,14,111,9,38,26,14,1,1,4,8,8,0.03353783231083845,11.51,16.0,6.560126582278481,26.714285714285715,1.0517423152923584,1.0531485506466456,0.9004218578338623,0.9790088396805984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40,8,15,127,1,56,16,16,8,4,7,13,8,0.02158828064764842,7.25,17.6,6.214084507042253,23.41176470588235,1.0385009050369263,1.0343661799150354,0.8763997554779053,0.9807949736714363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
23,6,14,164,4,39,19,16,4,4,8,13,10,0.014306676449009537,0.82,18.0,6.893805309734513,23.235294117647058,1.002773404121399,1.1447810635847204,0.8827342987060547,0.9796831123530865,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,1
30,6,10,97,0,38,16,12,10,4,9,9,10,0.006051437216338881,7.45,17.5,6.325842696629214,25.416666666666668,1.0123677253723145,1.0008537967999775,0.8907641768455505,0.9853262034329501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
34,5,11,99,0,37,15,13,4,4,9,8,14,0.024857586742620404,25.39,14.8,6.070631970260223,23.307692307692307,1.0027573108673096,1.0313935279846191,0.900797426700592,0.9841695775588354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
37,8,21,116,1,48,16,14,2,4,5,13,7,0.013095238095238096,5.22,18.4,6.457831325301205,25.266666666666666,1.0035016536712646,1.0060926914215087,0.9021195769309998,0.9671131840773991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
58,10,20,114,0,54,17,16,2,14,8,10,17,0.010545454545454545,6.13,18.0,6.443835616438356,25.0625,1.005800724029541,1.00498715788126,0.8918215036392212,0.9804218888282776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40,7,9,65,10,33,12,15,2,6,11,5,4,0.0498567335243553,39.33,11.5,5.5346153846153845,19.5,1.0059839487075806,1.0073311030864716,0.8978007435798645,0.9661877592404683,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
30,14,22,126,0,39,17,13,6,5,8,11,13,0.020416666666666666,5.83,18.2,6.216463414634147,28.307692307692307,1.0006401538848877,1.0555474483049834,0.885269284248352,0.9838939160108566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43,8,14,93,1,43,25,12,0,2,13,15,12,0.022241604884430877,11.14,18.2,6.181528662420382,29.5,1.0080541372299194,1.0019755363464355,0.895167887210846,0.9849375865676187,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
36,5,13,111,0,49,19,15,2,3,9,7,11,0.037186742118027485,15.51,16.5,6.36969696969697,22.11764705882353,1.0316531658172607,1.1673135406830732,0.894208550453186,0.9691947139799595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,14,14,112,1,41,16,16,5,9,7,17,10,0.02286401925391095,25.39,14.8,5.923512747875354,25.5,1.021119236946106,1.084628775715828,0.8943479657173157,0.9830990274747212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,11,17,84,3,43,21,13,10,5,8,12,12,0.010313531353135313,4.1,18.8,6.220543806646526,28.923076923076923,1.04912531375885,1.0292716118005605,0.9167404770851135,0.9837090720733007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68,14,12,100,0,42,23,15,2,5,11,13,16,0.008306962025316455,13.99,17.1,6.088319088319088,26.266666666666666,1.0230284929275513,1.0208072900772094,0.8880154490470886,0.9842769929340908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
37,5,7,100,1,38,15,14,0,4,13,18,15,0.013526119402985074,15.71,16.4,5.966996699669967,22.466666666666665,1.0279655456542969,1.0223899205525717,0.9004427194595337,0.9817969458443778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
46,8,8,88,12,30,9,13,10,7,8,7,4,0.04145077720207254,14.56,14.8,6.225694444444445,22.8,1.0236632823944092,1.0361735979715982,0.9123126268386841,0.9573562826429095,0.0,0.0,0.0,0.0,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,1
38,10,11,108,0,42,19,14,3,1,7,11,10,0.008974358974358974,-0.91,18.7,6.664451827242525,24.142857142857142,1.007196068763733,1.084072666508811,0.8815906643867493,0.9810820542849027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
39,6,13,102,5,35,18,14,6,7,7,11,9,0.04609929078014184,44.14,11.7,5.249190938511327,25.785714285714285,1.012246012687683,1.084935120173863,0.8966311812400818,0.9822293428274301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
41,8,14,112,2,52,35,14,2,7,8,17,15,0.02340752110514198,12.77,17.6,6.405797101449275,28.5,1.0245870351791382,1.0018674050058638,0.8958925604820251,0.9791582089204055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
44,5,11,116,10,49,20,15,7,6,11,25,30,0.016164584864070537,23.26,15.6,5.823979591836735,29.933333333333334,1.045221209526062,1.1605922301610312,0.9183763265609741,0.9806563300745827,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,1
58,9,16,103,0,39,18,15,5,11,3,12,17,0.010564811052417716,6.64,17.8,6.177514792899408,25.266666666666666,1.00106942653656,1.0220219612121582,0.8914988040924072,0.9803701979773385,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,7,18,129,1,47,27,15,3,3,10,21,12,0.014352350197344816,4.51,18.7,6.456521739130435,27.733333333333334,1.0029569864273071,1.0228203932444255,0.886958122253418,0.9808909126690456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
53,11,18,110,7,52,34,16,6,5,13,5,12,0.01728024042073629,14.9,16.7,6.133879781420765,26.625,1.0515340566635132,1.051575556397438,0.9111274480819702,0.9807344118754069,0.0,0.0,0.0,0.0,0.9428090415820635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.0,0.0,0.23570226039551587,0.0,1
44,9,13,110,0,37,16,15,3,3,8,12,13,0.015659955257270694,8.67,17.1,6.17915309446254,22.866666666666667,1.002091646194458,1.0080195426940919,0.901343047618866,0.9815541888986316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,21,12,89,3,48,15,16,18,3,2,15,7,0.026357199055861525,0.21,18.2,6.357771260997067,23.11764705882353,1.029319405555725,1.0129405891194063,0.8943763971328735,0.9825719110667706,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
33,3,15,91,3,38,9,12,7,2,3,8,10,0.010819165378670788,7.86,17.4,6.3938223938223935,24.416666666666668,1.0510367155075073,1.0056810478369396,0.8994393944740295,0.9817665436051108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35,7,10,61,0,22,10,9,1,4,5,10,10,0.008213552361396304,-0.71,18.6,6.515625,23.666666666666668,1.0015851259231567,1.0028290351231892,0.9249693751335144,0.9841423407196999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,21,15,112,7,43,21,16,18,3,13,20,14,0.04535996670828132,6.24,18.0,5.765013054830288,23.045454545454547,1.0313948392868042,1.026462475458781,0.9166752696037292,0.976407167315483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
44,9,19,82,1,38,13,14,1,6,7,7,10,0.030552861299709022,33.75,13.6,5.986254295532646,23.214285714285715,1.009745717048645,1.0218594670295715,0.8927397131919861,0.9812458845285269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,7,8,99,3,45,9,15,5,2,1,7,8,0.018461538461538463,8.88,17.0,6.261437908496732,22.8125,1.0155328512191772,1.1004083752632141,0.9026641249656677,0.9677493413289388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
45,0,7,84,13,37,14,12,6,4,7,11,8,0.020226936359151456,13.14,15.4,6.196363636363636,25.46153846153846,1.0024489164352417,1.0136967163819532,0.8880209922790527,0.9681340704361597,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
56,3,12,99,5,32,12,13,4,3,5,10,12,0.019067796610169493,30.87,12.7,6.247648902821316,23.3125,1.002182960510254,1.0623742416501045,0.8874471783638,0.9589850982030232,0.0,0.0,0.0,0.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,1
38,16,19,142,0,49,21,19,11,5,14,6,10,0.010501355013550135,1.02,17.9,6.663157894736842,22.736842105263158,1.003819227218628,1.0017792990333156,0.9058015942573547,0.9834970831871033,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
36,5,15,56,0,29,10,9,1,5,4,3,8,0.02032520325203252,15.1,16.7,6.243781094527363,24.77777777777778,1.0037550926208496,1.0023495223787096,0.8985873460769653,0.9787296056747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,10,11,84,0,37,34,11,3,6,4,8,12,0.012054001928640309,-2.34,19.2,6.737642585551331,28.727272727272727,1.0042575597763062,1.0272280411286787,0.8525058627128601,0.9837518811225892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64,8,11,101,0,42,18,12,2,6,4,15,12,0.009232060428031893,10.43,18.5,6.173780487804878,26.142857142857142,1.002962350845337,1.0171215449060713,0.9083212614059448,0.9734549109752362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,6,11,97,2,36,15,13,4,3,6,7,11,0.043813192103996146,16.42,16.2,6.329749103942652,22.785714285714285,1.00193190574646,1.0033902185303825,0.9016076922416687,0.9818991789451013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,6,11,100,0,53,17,15,3,4,4,12,11,0.03603960396039604,16.02,16.3,6.226744186046512,24.1875,1.0524743795394897,1.053090512752533,0.9116132855415344,0.9823131521542867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
56,6,9,108,0,45,16,13,3,7,9,16,11,0.015187849720223821,2.89,19.3,6.267647058823529,26.785714285714285,1.034672737121582,1.0875123058046614,0.9028287529945374,0.9836800144268916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27,4,8,79,0,35,11,15,0,3,9,21,11,0.023482245131729668,29.86,13.1,5.70703125,17.875,1.0020350217819214,1.121794767677784,0.9029557108879089,0.977075191338857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,5,5,86,19,44,16,15,6,4,3,11,6,0.025185185185185185,32.19,12.2,5.99290780141844,23.0,1.009102702140808,1.0208538850148519,0.8882261514663696,0.9803968667984009,0.0,0.0,0.0,0.0,0.9701425001453319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,1
31,7,18,89,4,31,8,11,2,4,5,10,12,0.01912960306073649,6.03,18.1,6.384892086330935,26.25,1.0398023128509521,1.0744619965553284,0.9136423468589783,0.969497951594266,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
38,8,11,72,0,24,17,9,4,2,7,5,4,0.005859375,23.05,15.7,6.264423076923077,26.444444444444443,1.007928490638733,1.0719051758448284,0.8999471068382263,0.9824046418070793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50,7,16,106,2,43,22,16,1,5,8,11,13,0.013091216216216216,0.72,18.1,6.3575949367088604,20.055555555555557,1.022369623184204,1.0038208034303453,0.8959634900093079,0.9611790600944968,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
47,8,10,98,0,38,17,12,0,5,4,14,16,0.01207416990081932,-4.67,20.1,6.626666666666667,27.666666666666668,1.0035285949707031,1.0027924180030823,0.9063155055046082,0.986202597618103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30,7,16,103,0,44,22,16,4,10,4,9,15,0.03241563055062167,27.22,14.1,5.8753894080996885,21.823529411764707,1.0254288911819458,1.0584745757720049,0.9070830941200256,0.9787780232727528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40,9,10,75,1,34,13,12,2,3,11,16,16,0.0555,30.91,14.7,5.431372549019608,28.5,1.069777488708496,1.0136747062206268,0.8776761293411255,0.9850983944806185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
48,8,12,91,0,39,22,12,3,0,6,5,11,0.017723880597014924,6.03,18.1,6.555555555555555,26.833333333333332,1.004720687866211,1.0227060814698536,0.906624436378479,0.9806742505593733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
32,5,13,63,0,34,16,9,3,4,1,7,10,0.020036429872495445,4.71,18.6,6.363636363636363,27.88888888888889,1.0524144172668457,1.0180533462100558,0.8949214220046997,0.9802859723567963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50,12,28,133,0,54,24,16,2,6,9,22,17,0.02242302543507363,3.8,18.9,6.310173697270471,26.41176470588235,1.0055792331695557,1.2574740157407873,0.9040452241897583,0.9851042963564396,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
39,7,13,100,0,37,20,13,3,2,9,17,14,0.022143489813994686,23.87,15.4,6.131832797427653,23.733333333333334,1.002600073814392,1.0137306054433186,0.860144853591919,0.9542889637606484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
43,13,14,112,12,38,9,14,5,7,11,19,30,0.022699635184434536,24.88,15.0,5.517333333333333,27.733333333333334,1.003362774848938,1.2081133286158243,0.8879915475845337,0.9811706585543496,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
